"gene_name","uniprot","hgnc_symbol","ensembl"
"HOMER3","Q9NSC5","HOMER3","ENSG00000051128"
"ERBB4","Q15303","ERBB4","ENSG00000178568"
"RXYLT1","Q9Y2B1","RXYLT1","ENSG00000118600"
"RASL10A","Q92737","RASL10A","ENSG00000100276"
"CNTD1","Q8N815","CNTD1","ENSG00000176563"
"CNIH3","Q8TBE1","CNIH3","ENSG00000143786"
"LMNA","P02545","LMNA","ENSG00000160789"
"RAPGEF1","Q13905","RAPGEF1","ENSG00000107263"
"PRRC2A","P48634","PRRC2A","ENSG00000231370"
"CDRT1","O95170","CDRT1","ENSG00000241322"
"CHD1L","Q86WJ1","CHD1L","ENSG00000131778"
"KLHL1","Q9NR64","KLHL1","ENSG00000150361"
"LIPH","Q8WWY8","LIPH","ENSG00000163898"
"RMI1","Q9H9A7","RMI1","ENSG00000178966"
"PADI2","Q9Y2J8","PADI2","ENSG00000117115"
"WDR26","Q9H7D7","WDR26","ENSG00000162923"
"DHX36","Q9H2U1","DHX36","ENSG00000174953"
"SENP2","Q9HC62","SENP2","ENSG00000163904"
"PLIN2","Q99541","PLIN2","ENSG00000147872"
"PSME3","P61289","PSME3","ENSG00000131467"
"COPE","O14579","COPE","ENSG00000105669"
"FMO5","P49326","FMO5","ENSG00000131781"
"EIF4G1","Q04637","EIF4G1","ENSG00000114867"
"BECN1","Q14457","BECN1","ENSG00000126581"
"MB21D2","Q8IYB1","MB21D2","ENSG00000180611"
"KIR3DL3","Q8N743","KIR3DL3","ENSG00000276196"
"KIR2DL3","P43628","KIR2DL3","ENSG00000274410"
"BIN2","Q9UBW5","BIN2","ENSG00000110934"
"SMG7","Q92540","SMG7","ENSG00000116698"
"ARNTL2","Q8WYA1","ARNTL2","ENSG00000029153"
"CBFB","Q13951","CBFB","ENSG00000067955"
"TMEM67","Q5HYA8","TMEM67","ENSG00000164953"
"NCF2","P19878","NCF2","ENSG00000116701"
"IFI44","Q8TCB0","IFI44","ENSG00000137965"
"EEF1AKMT4-ECE2","P0DPD8","EEF1AKMT4-ECE2","ENSG00000284917"
"SPOP","O43791","SPOP","ENSG00000121067"
"ATP13A5","Q4VNC0","ATP13A5","ENSG00000187527"
"EFCAB6","Q5THR3","EFCAB6","ENSG00000186976"
"PHGDH","O43175","PHGDH","ENSG00000092621"
"KIR3DL1","P43629","KIR3DL1","ENSG00000274036"
"ATP13A4","Q4VNC1","ATP13A4","ENSG00000127249"
"KIR2DL4","Q99706","KIR2DL4","ENSG00000274232"
"FAM131A","Q6UXB0","FAM131A","ENSG00000175182"
"CELA1","Q9UNI1","CELA1","ENSG00000139610"
"AGO4","Q9HCK5","AGO4","ENSG00000134698"
"GPR149","Q86SP6","GPR149","ENSG00000174948"
"THPO","P40225","THPO","ENSG00000090534"
"TGFB1I1","O43294","TGFB1I1","ENSG00000140682"
"UBE2I","P63279","UBE2I","ENSG00000103275"
"PLAAT1","Q9HDD0","PLAAT1","ENSG00000127252"
"CBLN4","Q9NTU7","CBLN4","ENSG00000054803"
"EPHB3","P54753","EPHB3","ENSG00000182580"
"KIR3DL2","P43630","KIR3DL2","ENSG00000277181"
"ANAPC5","Q9UJX4","ANAPC5","ENSG00000089053"
"ATOH1","Q92858","ATOH1","ENSG00000172238"
"DNAH14","Q0VDD8","DNAH14","ENSG00000185842"
"TMEM53","Q6P2H8","TMEM53","ENSG00000126106"
"IKZF2","Q9UKS7","IKZF2","ENSG00000030419"
"SRGAP1","Q7Z6B7","SRGAP1","ENSG00000196935"
"RPN1","P04843","RPN1","ENSG00000163902"
"C16orf70","Q9BSU1","C16orf70","ENSG00000125149"
"TMEM161B","Q8NDZ6","TMEM161B","ENSG00000164180"
"AP2M1","Q96CW1","AP2M1","ENSG00000161203"
"B3GNT9","Q6UX72","B3GNT9","ENSG00000237172"
"NKPD1","Q17RQ9","NKPD1","ENSG00000179846"
"CWF19L2","Q2TBE0","CWF19L2","ENSG00000152404"
"BLOC1S3","Q6QNY0","BLOC1S3","ENSG00000189114"
"RNF220","Q5VTB9","RNF220","ENSG00000187147"
"PPP1R37","O75864","PPP1R37","ENSG00000104866"
"GTF2H5","Q6ZYL4","GTF2H5","ENSG00000272047"
"ZNF296","Q8WUU4","ZNF296","ENSG00000170684"
"SCAP","Q12770","SCAP","ENSG00000114650"
"LBR","Q14739","LBR","ENSG00000143815"
"MARK4","Q96L34","MARK4","ENSG00000007047"
"VAV2","P52735","VAV2","ENSG00000160293"
"IGF2BP2","Q9Y6M1","IGF2BP2","ENSG00000073792"
"CSRNP1","Q96S65","CSRNP1","ENSG00000144655"
"TRAPPC6A","O75865","TRAPPC6A","ENSG00000007255"
"HAS1","Q92839","HAS1","ENSG00000105509"
"GRHPR","Q9UBQ7","GRHPR","ENSG00000137106"
"MC3R","P41968","MC3R","ENSG00000124089"
"GEMIN7","Q9H840","GEMIN7","ENSG00000142252"
"CLCN2","P51788","CLCN2","ENSG00000114859"
"C12orf66","Q96MD2","C12orf66","ENSG00000174206"
"EXOC3L2","Q2M3D2","EXOC3L2","ENSG00000283632"
"ENAH","Q8N8S7","ENAH","ENSG00000154380"
"AP1B1","Q10567","AP1B1","ENSG00000100280"
"ZNF649","Q9BS31","ZNF649","ENSG00000198093"
"C12orf56","Q8IXR9","C12orf56","ENSG00000185306"
"FPR2","P25090","FPR2","ENSG00000171049"
"CORO1A","P31146","CORO1A","ENSG00000102879"
"FCAR","P24071","FCAR","ENSG00000274580"
"ALG3","Q92685","ALG3","ENSG00000214160"
"SRP9","P49458","SRP9","ENSG00000143742"
"ABCA9","Q8IUA7","ABCA9","ENSG00000154258"
"SLC28A3","Q9HAS3","SLC28A3","ENSG00000197506"
"ZNF577","Q9BSK1","ZNF577","ENSG00000161551"
"KDM2B","Q8NHM5","KDM2B","ENSG00000089094"
"PADI1","Q9ULC6","PADI1","ENSG00000142623"
"CHRD","Q9H2X0","CHRD","ENSG00000090539"
"FPR3","P25089","FPR3","ENSG00000187474"
"XIRP1","Q702N8","XIRP1","ENSG00000168334"
"FPR1","P21462","FPR1","ENSG00000171051"
"CDC45","O75419","CDC45","ENSG00000093009"
"MED27","Q6P2C8","MED27","ENSG00000160563"
"NKX6-3","A6NJ46","NKX6-3","ENSG00000165066"
"TBCD","Q9BTW9","TBCD","ENSG00000141556"
"BRD3OS","A0A1B0GUI7","BRD3OS","ENSG00000235106"
"ROPN1","Q9HAT0","ROPN1","ENSG00000065371"
"RNF34","Q969K3","RNF34","ENSG00000170633"
"BRD3","Q15059","BRD3","ENSG00000169925"
"EEF1AKMT4","P0DPD7","EEF1AKMT4","ENSG00000284753"
"NTNG2","Q96CW9","NTNG2","ENSG00000196358"
"CAMK2N2","Q96S95","CAMK2N2","ENSG00000163888"
"ARPC5","O15511","ARPC5","ENSG00000162704"
"TULP4","Q9NRJ4","TULP4","ENSG00000130338"
"RAB7A","P51149","RAB7A","ENSG00000075785"
"EPHX1","P07099","EPHX1","ENSG00000143819"
"CX3CR1","P49238","CX3CR1","ENSG00000168329"
"ABCA8","O94911","ABCA8","ENSG00000141338"
"MST1R","Q04912","MST1R","ENSG00000164078"
"SMCO2","A6NFE2","SMCO2","ENSG00000165935"
"MON1A","Q86VX9","MON1A","ENSG00000164077"
"PSMD2","Q13200","PSMD2","ENSG00000175166"
"TMEM63A","O94886","TMEM63A","ENSG00000196187"
"SULT1A3","P0DMM9","SULT1A3","ENSG00000261052"
"RGL1","Q9NZL6","RGL1","ENSG00000143344"
"APOBEC4","Q8WW27","APOBEC4","ENSG00000173627"
"WDR5","P61964","WDR5","ENSG00000196363"
"PADI3","Q9ULW8","PADI3","ENSG00000142619"
"DVL3","Q92997","DVL3","ENSG00000161202"
"SLX1A","Q9BQ83","SLX1A","ENSG00000132207"
"CREM","Q03060","CREM","ENSG00000095794"
"RFPL1","O75677","RFPL1","ENSG00000128250"
"ZNF613","Q6PF04","ZNF613","ENSG00000176024"
"B3GNTL1","Q67FW5","B3GNTL1","ENSG00000175711"
"PPIL3","Q9H2H8","PPIL3","ENSG00000240344"
"KCTD5","Q9NXV2","KCTD5","ENSG00000167977"
"ZNF750","Q32MQ0","ZNF750","ENSG00000141579"
"COLGALT2","Q8IYK4","COLGALT2","ENSG00000198756"
"ANXA4","P09525","ANXA4","ENSG00000196975"
"LEFTY1","O75610","LEFTY1","ENSG00000243709"
"ZNF350","Q9GZX5","ZNF350","ENSG00000256683"
"ORAI1","Q96D31","ORAI1","ENSG00000276045"
"BOLA2B","Q9H3K6","BOLA2B","ENSG00000169627"
"GALNT6","Q8NCL4","GALNT6","ENSG00000139629"
"PYCR2","Q96C36","PYCR2","ENSG00000143811"
"RAB11FIP4","Q86YS3","RAB11FIP4","ENSG00000131242"
"BEX3","Q00994","BEX3","ENSG00000166681"
"CLK1","P49759","CLK1","ENSG00000013441"
"IAPP","P10997","IAPP","ENSG00000121351"
"NEFH","P12036","NEFH","ENSG00000100285"
"ATPAF1","Q5TC12","ATPAF1","ENSG00000123472"
"LEFTY2","O00292","LEFTY2","ENSG00000143768"
"SLCO1A2","P46721","SLCO1A2","ENSG00000084453"
"PADI4","Q9UM07","PADI4","ENSG00000159339"
"EIF2B5","Q13144","EIF2B5","ENSG00000145191"
"TEX38","Q6PEX7","TEX38","ENSG00000186118"
"PADI6","Q6TGC4","PADI6","ENSG00000276747"
"SDE2","Q6IQ49","SDE2","ENSG00000143751"
"MOCOS","Q96EN8","MOCOS","ENSG00000075643"
"GCH1","P30793","GCH1","ENSG00000131979"
"TSEN15","Q8WW01","TSEN15","ENSG00000198860"
"ZBTB5","O15062","ZBTB5","ENSG00000168795"
"PRSS27","Q9BQR3","PRSS27","ENSG00000172382"
"VWA5B2","Q8N398","VWA5B2","ENSG00000145198"
"CLDN5","O00501","CLDN5","ENSG00000184113"
"PATE1","Q8WXA2","PATE1","ENSG00000171053"
"MORN3","Q6PF18","MORN3","ENSG00000139714"
"EFCC1","Q9HA90","EFCC1","ENSG00000114654"
"SETX","Q7Z333","SETX","ENSG00000107290"
"PATE2","Q6UY27","PATE2","ENSG00000196844"
"SLC4A8","Q2Y0W8","SLC4A8","ENSG00000050438"
"H3F3A","P84243","H3F3A","ENSG00000163041"
"PDP1","Q9P0J1","PDP1","ENSG00000164951"
"ECE2","P0DPD6","ECE2","ENSG00000145194"
"C1orf21","Q9H246","C1orf21","ENSG00000116667"
"ACAD9","Q9H845","ACAD9","ENSG00000177646"
"TTF1","Q15361","TTF1","ENSG00000125482"
"ACBD3","Q9H3P7","ACBD3","ENSG00000182827"
"SLC38A8","A6NNN8","SLC38A8","ENSG00000166558"
"UTP14C","Q5TAP6","UTP14C","ENSG00000253797"
"ULK2","Q8IYT8","ULK2","ENSG00000083290"
"MIXL1","Q9H2W2","MIXL1","ENSG00000185155"
"ARMH1","Q6PIY5","ARMH1","ENSG00000198520"
"SLC38A10","Q9HBR0","SLC38A10","ENSG00000157637"
"KIAA1257","Q9ULG3","KIAA1257","ENSG00000114656"
"TMEM120B","A0PK00","TMEM120B","ENSG00000188735"
"ZMYM3","Q14202","ZMYM3","ENSG00000147130"
"CFAP77","Q6ZQR2","CFAP77","ENSG00000188523"
"ADGRL4","Q9HBW9","ADGRL4","ENSG00000162618"
"RXRA","P19793","RXRA","ENSG00000186350"
"BARHL1","Q9BZE3","BARHL1","ENSG00000125492"
"SRRM2","Q9UQ35","SRRM2","ENSG00000167978"
"TRADD","Q15628","TRADD","ENSG00000102871"
"MBTPS1","Q14703","MBTPS1","ENSG00000140943"
"CAT","P04040","CAT","ENSG00000121691"
"RHOF","Q9HBH0","RHOF","ENSG00000139725"
"SMARCAD1","Q9H4L7","SMARCAD1","ENSG00000163104"
"EFCAB14","O75071","EFCAB14","ENSG00000159658"
"RAP1B","P61224","RAP1B","ENSG00000127314"
"NXPH4","O95158","NXPH4","ENSG00000182379"
"ALG11","Q2TAA5","ALG11","ENSG00000253710"
"ELOB","Q15370","ELOB","ENSG00000103363"
"ELP6","Q0PNE2","ELP6","ENSG00000163832"
"LIN9","Q5TKA1","LIN9","ENSG00000183814"
"ZNF615","Q8N8J6","ZNF615","ENSG00000197619"
"RCC2","Q9P258","RCC2","ENSG00000179051"
"PATE3","B3GLJ2","PATE3","ENSG00000236027"
"METRNL","Q641Q3","METRNL","ENSG00000176845"
"EDEM3","Q9BZQ6","EDEM3","ENSG00000116406"
"PATE4","P0C8F1","PATE4","ENSG00000237353"
"POLR1E","Q9GZS1","POLR1E","ENSG00000137054"
"COPRS","Q9NQ92","COPRS","ENSG00000172301"
"NIBAN1","Q9BZQ8","NIBAN1","ENSG00000135842"
"NDUFA4L2","Q9NRX3","NDUFA4L2","ENSG00000185633"
"C16orf58","Q96GQ5","C16orf58","ENSG00000140688"
"PARP1","P09874","PARP1","ENSG00000143799"
"HYLS1","Q96M11","HYLS1","ENSG00000198331"
"HSF4","Q9ULV5","HSF4","ENSG00000102878"
"RNF2","Q99496","RNF2","ENSG00000121481"
"PUS3","Q9BZE2","PUS3","ENSG00000110060"
"MYBL1","P10243","MYBL1","ENSG00000185697"
"STUM","Q69YW2","STUM","ENSG00000203685"
"SLC5A2","P31639","SLC5A2","ENSG00000140675"
"VCPIP1","Q96JH7","VCPIP1","ENSG00000175073"
"FBXL8","Q96CD0","FBXL8","ENSG00000135722"
"ZNF614","Q8N883","ZNF614","ENSG00000142556"
"SETD1B","Q9UPS6","SETD1B","ENSG00000139718"
"ITPKB","P27987","ITPKB","ENSG00000143772"
"KAT7","O95251","KAT7","ENSG00000136504"
"IMPDH1","P20839","IMPDH1","ENSG00000106348"
"SHMT2","P34897","SHMT2","ENSG00000182199"
"TRMT1L","Q7Z2T5","TRMT1L","ENSG00000121486"
"NIPSNAP1","Q9BPW8","NIPSNAP1","ENSG00000184117"
"FAM117A","Q9C073","FAM117A","ENSG00000121104"
"PSEN2","P49810","PSEN2","ENSG00000143801"
"HPD","P32754","HPD","ENSG00000158104"
"MME","P08473","MME","ENSG00000196549"
"SLC35B1","P78383","SLC35B1","ENSG00000121073"
"COQ8A","Q8NI60","COQ8A","ENSG00000163050"
"THOC5","Q13769","THOC5","ENSG00000100296"
"SWT1","Q5T5J6","SWT1","ENSG00000116668"
"ABCA6","Q8N139","ABCA6","ENSG00000154262"
"BAHCC1","Q9P281","BAHCC1","ENSG00000266074"
"TPGS2","Q68CL5","TPGS2","ENSG00000134779"
"HSDL1","Q3SXM5","HSDL1","ENSG00000103160"
"KIAA0895L","Q68EN5","KIAA0895L","ENSG00000196123"
"DRP2","Q13474","DRP2","ENSG00000102385"
"SYNE1","Q8NF91","SYNE1","ENSG00000131018"
"DDX25","Q9UHL0","DDX25","ENSG00000109832"
"PSMD9","O00233","PSMD9","ENSG00000110801"
"KIAA1328","Q86T90","KIAA1328","ENSG00000150477"
"PPFIBP1","Q86W92","PPFIBP1","ENSG00000110841"
"WDR66","Q8TBY9","WDR66","ENSG00000158023"
"NOL3","O60936","NOL3","ENSG00000140939"
"KALRN","O60229","KALRN","ENSG00000160145"
"ZNF432","O94892","ZNF432","ENSG00000256087"
"ADAD2","Q8NCV1","ADAD2","ENSG00000140955"
"ZNF841","Q6ZN19","ZNF841","ENSG00000197608"
"CDH17","Q12864","CDH17","ENSG00000079112"
"IVNS1ABP","Q9Y6Y0","IVNS1ABP","ENSG00000116679"
"FHOD3","Q2V2M9","FHOD3","ENSG00000134775"
"DNAAF1","Q8NEP3","DNAAF1","ENSG00000154099"
"BCL7A","Q4VC05","BCL7A","ENSG00000110987"
"CSPG5","O95196","CSPG5","ENSG00000114646"
"ARHGEF10L","Q9HCE6","ARHGEF10L","ENSG00000074964"
"TAF1C","Q15572","TAF1C","ENSG00000103168"
"ANXA2","P07355","ANXA2","ENSG00000182718"
"UTP6","Q9NYH9","UTP6","ENSG00000108651"
"ESR1","P03372","ESR1","ENSG00000091831"
"MLXIP","Q9HAP2","MLXIP","ENSG00000175727"
"RECQL","P46063","RECQL","ENSG00000004700"
"ABCA10","Q8WWZ4","ABCA10","ENSG00000154263"
"COL5A1","P20908","COL5A1","ENSG00000130635"
"IL31","Q6EBC2","IL31","ENSG00000204671"
"LRRC43","Q8N309","LRRC43","ENSG00000158113"
"PYROXD1","Q8WU10","PYROXD1","ENSG00000121350"
"TRMT10B","Q6PF06","TRMT10B","ENSG00000165275"
"ZNF836","Q6ZNA1","ZNF836","ENSG00000196267"
"VWC2L","B2RUY7","VWC2L","ENSG00000174453"
"ZNF616","Q08AN1","ZNF616","ENSG00000204611"
"WDHD1","O75717","WDHD1","ENSG00000198554"
"DCAF10","Q5QP82","DCAF10","ENSG00000122741"
"ACTG1","P63261","ACTG1","ENSG00000184009"
"FRMPD1","Q5SYB0","FRMPD1","ENSG00000070601"
"ABCA5","Q8WWZ7","ABCA5","ENSG00000154265"
"FAM71D","Q8N9W8","FAM71D","ENSG00000172717"
"SLC25A51","Q9H1U9","SLC25A51","ENSG00000122696"
"SPAG16","Q8N0X2","SPAG16","ENSG00000144451"
"EXOSC3","Q9NQT5","EXOSC3","ENSG00000107371"
"FSCN2","O14926","FSCN2","ENSG00000186765"
"ACTL8","Q9H568","ACTL8","ENSG00000117148"
"SHB","Q15464","SHB","ENSG00000107338"
"FAAP100","Q0VG06","FAAP100","ENSG00000185504"
"FBXO10","Q9UK96","FBXO10","ENSG00000147912"
"TOMM5","Q8N4H5","TOMM5","ENSG00000175768"
"RFC2","P35250","RFC2","ENSG00000049541"
"HPGDS","O60760","HPGDS","ENSG00000163106"
"HMCN1","Q96RW7","HMCN1","ENSG00000143341"
"GP1BB","P13224","GP1BB","ENSG00000203618"
"ELF5","Q9UKW6","ELF5","ENSG00000135374"
"SOCS4","Q8WXH5","SOCS4","ENSG00000180008"
"MEA1","Q16626","MEA1","ENSG00000124733"
"MAPK1IP1L","Q8NDC0","MAPK1IP1L","ENSG00000168175"
"PLCH1","Q4KWH8","PLCH1","ENSG00000114805"
"CDC42BPA","Q5VT25","CDC42BPA","ENSG00000143776"
"SEPTIN5","Q99719","SEPTIN5","ENSG00000184702"
"EXOC3L1","Q86VI1","EXOC3L1","ENSG00000179044"
"CLIP2","Q9UDT6","CLIP2","ENSG00000106665"
"NTRK2","Q16620","NTRK2","ENSG00000148053"
"MOV10","Q9HCE1","MOV10","ENSG00000155363"
"LGALS3","P17931","LGALS3","ENSG00000131981"
"NOL9","Q5SY16","NOL9","ENSG00000162408"
"VPS33A","Q96AX1","VPS33A","ENSG00000139719"
"ZNF678","Q5SXM1","ZNF678","ENSG00000181450"
"KCNG4","Q8TDN1","KCNG4","ENSG00000168418"
"GEM","P55040","GEM","ENSG00000164949"
"B3GNT4","Q9C0J1","B3GNT4","ENSG00000176383"
"WFDC1","Q9HC57","WFDC1","ENSG00000103175"
"IGSF21","Q96ID5","IGSF21","ENSG00000117154"
"VRK3","Q8IV63","VRK3","ENSG00000105053"
"SNAP47","Q5SQN1","SNAP47","ENSG00000143740"
"AKAP10","O43572","AKAP10","ENSG00000108599"
"EHF","Q9NZC4","EHF","ENSG00000135373"
"DIABLO","Q9NR28","DIABLO","ENSG00000184047"
"SUZ12","Q15022","SUZ12","ENSG00000178691"
"JMJD4","Q9H9V9","JMJD4","ENSG00000081692"
"KLHDC7A","Q5VTJ3","KLHDC7A","ENSG00000179023"
"NPLOC4","Q8TAT6","NPLOC4","ENSG00000182446"
"ZNF473","Q8WTR7","ZNF473","ENSG00000142528"
"PRSS38","A1L453","PRSS38","ENSG00000185888"
"WNT9A","O14904","WNT9A","ENSG00000143816"
"BST1","Q10588","BST1","ENSG00000109743"
"SMARCC1","Q92922","SMARCC1","ENSG00000173473"
"NPIPB13","A6NJU9","NPIPB13","ENSG00000198064"
"WNT3A","P56704","WNT3A","ENSG00000154342"
"AC048338.2","Q9NR28","AC048338.2","ENSG00000284934"
"SCN8A","Q9UQD0","SCN8A","ENSG00000196876"
"TAS1R1","Q7RTX1","TAS1R1","ENSG00000173662"
"ARF1","P84077","ARF1","ENSG00000143761"
"GTF3C4","Q9UKN8","GTF3C4","ENSG00000125484"
"OPA1","O60313","OPA1","ENSG00000198836"
"TAF7L","Q5H9L4","TAF7L","ENSG00000102387"
"ATP2C2","O75185","ATP2C2","ENSG00000064270"
"DDX31","Q9H8H2","DDX31","ENSG00000125485"
"C1orf35","Q9BU76","C1orf35","ENSG00000143793"
"PDE6G","P18545","PDE6G","ENSG00000185527"
"TNIP1","Q15025","TNIP1","ENSG00000145901"
"CD2BP2","O95400","CD2BP2","ENSG00000169217"
"MEAK7","Q6P9B6","MEAK7","ENSG00000140950"
"SYNGAP1","Q96PV0","SYNGAP1","ENSG00000197283"
"CCDC137","Q6PK04","CCDC137","ENSG00000185298"
"TBC1D10B","Q4KMP7","TBC1D10B","ENSG00000169221"
"ARMC6","Q6NXE6","ARMC6","ENSG00000105676"
"OXLD1","Q5BKU9","OXLD1","ENSG00000204237"
"PRG4","Q92954","PRG4","ENSG00000116690"
"ZBTB9","Q96C00","ZBTB9","ENSG00000213588"
"GOLT1B","Q9Y3E0","GOLT1B","ENSG00000111711"
"NUP107","P57740","NUP107","ENSG00000111581"
"SPACA9","Q96E40","SPACA9","ENSG00000165698"
"SUGP2","Q8IX01","SUGP2","ENSG00000064607"
"AK8","Q96MA6","AK8","ENSG00000165695"
"TPR","P12270","TPR","ENSG00000047410"
"BCL9","O00512","BCL9","ENSG00000116128"
"FAM200B","P0CF97","FAM200B","ENSG00000237765"
"ODR4","Q5SWX8","ODR4","ENSG00000157181"
"OCLM","Q9Y5M6","OCLM","ENSG00000262180"
"PDC","P20941","PDC","ENSG00000116703"
"MRPL55","Q7Z7F7","MRPL55","ENSG00000162910"
"PTGS2","P35354","PTGS2","ENSG00000073756"
"ACP6","Q9NPH0","ACP6","ENSG00000162836"
"GJA5","P36382","GJA5","ENSG00000265107"
"GJA8","P48165","GJA8","ENSG00000121634"
"PLA2G4A","P47712","PLA2G4A","ENSG00000116711"
"SLC35E3","Q7Z769","SLC35E3","ENSG00000175782"
"KIF2C","Q99661","KIF2C","ENSG00000142945"
"SGK3","Q96BR1","SGK3","ENSG00000104205"
"FBXL5","Q9UKA1","FBXL5","ENSG00000118564"
"HES1","Q14469","HES1","ENSG00000114315"
"SGK3","Q96CB5","SGK3","ENSG00000104205"
"RPS8","P62241","RPS8","ENSG00000142937"
"ZBTB48","P10074","ZBTB48","ENSG00000204859"
"FGFBP3","Q8TAT2","FGFBP3","ENSG00000174721"
"GPR89B","P0CG08","GPR89B","ENSG00000188092"
"NIF3L1","Q9GZT8","NIF3L1","ENSG00000196290"
"CPN2","P22792","CPN2","ENSG00000178772"
"LRRC15","Q8TF66","LRRC15","ENSG00000172061"
"LDHB","P07195","LDHB","ENSG00000111716"
"GP5","P40197","GP5","ENSG00000178732"
"KCNJ8","Q15842","KCNJ8","ENSG00000121361"
"RTL10","Q7L3V2","RTL10","ENSG00000215012"
"GYS2","P54840","GYS2","ENSG00000111713"
"SPX","Q9BT56","SPX","ENSG00000134548"
"TBX1","O43435","TBX1","ENSG00000184058"
"GNB1L","Q9BYB4","GNB1L","ENSG00000185838"
"LIN28B","Q6ZN17","LIN28B","ENSG00000187772"
"UMPS","P11172","UMPS","ENSG00000114491"
"KLHL21","Q9UJP4","KLHL21","ENSG00000162413"
"ATP13A3","Q9H7F0","ATP13A3","ENSG00000133657"
"PHF13","Q86YI8","PHF13","ENSG00000116273"
"TIMD4","Q96H15","TIMD4","ENSG00000145850"
"GUK1","Q16774","GUK1","ENSG00000143774"
"MYLPF","Q96A32","MYLPF","ENSG00000180209"
"NBPF11","Q86T75","NBPF11","ENSG00000263956"
"PDLIM5","Q96HC4","PDLIM5","ENSG00000163110"
"ITGB5","P18084","ITGB5","ENSG00000082781"
"GJC2","Q5T442","GJC2","ENSG00000198835"
"IBA57","Q5T440","IBA57","ENSG00000181873"
"BEST4","Q8NFU0","BEST4","ENSG00000142959"
"RGMA","Q96B86","RGMA","ENSG00000182175"
"IZUMO2","Q6UXV1","IZUMO2","ENSG00000161652"
"SEPTIN1","Q8WYJ6","SEPTIN1","ENSG00000180096"
"ZNF48","Q96MX3","ZNF48","ENSG00000180035"
"LSG1","Q9H089","LSG1","ENSG00000041802"
"DMKN","Q6E0U4","DMKN","ENSG00000161249"
"PLK3","Q9H4B4","PLK3","ENSG00000173846"
"TCTEX1D4","Q5JR98","TCTEX1D4","ENSG00000188396"
"MEF2C","Q06413","MEF2C","ENSG00000081189"
"BTBD19","C9JJ37","BTBD19","ENSG00000222009"
"TMEM44","Q2T9K0","TMEM44","ENSG00000145014"
"MUC13","Q9H3R2","MUC13","ENSG00000173702"
"AAGAB","Q6PD74","AAGAB","ENSG00000103591"
"PTCH2","Q9Y6C5","PTCH2","ENSG00000117425"
"HEG1","Q9ULI3","HEG1","ENSG00000173706"
"WASF1","Q92558","WASF1","ENSG00000112290"
"DCTPP1","Q9H773","DCTPP1","ENSG00000179958"
"ZNF771","Q7L3S4","ZNF771","ENSG00000179965"
"TAC4","Q86UU9","TAC4","ENSG00000176358"
"APIP","Q96GX9","APIP","ENSG00000149089"
"ABCC9","O60706","ABCC9","ENSG00000069431"
"BTAF1","O14981","BTAF1","ENSG00000095564"
"SEPHS2","Q99611","SEPHS2","ENSG00000179918"
"ANKRD13D","Q6ZTN6","ANKRD13D","ENSG00000172932"
"PDHX","O00330","PDHX","ENSG00000110435"
"EIF2B3","Q9NR50","EIF2B3","ENSG00000070785"
"MDM2","Q00987","MDM2","ENSG00000135679"
"DLGAP5","Q15398","DLGAP5","ENSG00000126787"
"IQCH","Q86VS3","IQCH","ENSG00000103599"
"ATCAY","Q86WG3","ATCAY","ENSG00000167654"
"GTF2IRD1","Q9UHL9","GTF2IRD1","ENSG00000006704"
"CPM","P14384","CPM","ENSG00000135678"
"FBXO34","Q9NWN3","FBXO34","ENSG00000178974"
"CSNK1A1L","Q8N752","CSNK1A1L","ENSG00000180138"
"HAVCR1","Q96D42","HAVCR1","ENSG00000113249"
"ATG14","Q6ZNE5","ATG14","ENSG00000126775"
"TBPL2","Q6SJ96","TBPL2","ENSG00000182521"
"MYH14","Q7Z406","MYH14","ENSG00000105357"
"DLX4","Q92988","DLX4","ENSG00000108813"
"DLX3","O60479","DLX3","ENSG00000064195"
"POPDC3","Q9HBV1","POPDC3","ENSG00000132429"
"SLC12A8","A0AV02","SLC12A8","ENSG00000221955"
"BVES","Q8NE79","BVES","ENSG00000112276"
"MYBPC1","Q00872","MYBPC1","ENSG00000196091"
"MED7","O43513","MED7","ENSG00000155868"
"FSBP","O95073","FSBP","ENSG00000265817"
"RAD54B","Q9Y620","RAD54B","ENSG00000197275"
"OBSCN","Q5VST9","OBSCN","ENSG00000154358"
"PAX7","P23759","PAX7","ENSG00000009709"
"CPEB3","Q8NE35","CPEB3","ENSG00000107864"
"C15orf61","A6NNL5","C15orf61","ENSG00000189227"
"C2CD5","Q86YS7","C2CD5","ENSG00000111731"
"ITK","Q08881","ITK","ENSG00000113263"
"PPP2R5D","Q14738","PPP2R5D","ENSG00000112640"
"CMAS","Q8NFW8","CMAS","ENSG00000111726"
"TRIM11","Q96F44","TRIM11","ENSG00000154370"
"SEMA4A","Q9H3S1","SEMA4A","ENSG00000196189"
"KTN1","Q86UP2","KTN1","ENSG00000126777"
"ST8SIA1","Q92185","ST8SIA1","ENSG00000111728"
"SLC25A44","Q96H78","SLC25A44","ENSG00000160785"
"HAVCR2","Q8TDQ0","HAVCR2","ENSG00000135077"
"FAM71B","Q8TC56","FAM71B","ENSG00000170613"
"TRIM17","Q9Y577","TRIM17","ENSG00000162931"
"HIST3H3","Q16695","HIST3H3","ENSG00000168148"
"HIST3H2A","Q7L7L0","HIST3H2A","ENSG00000181218"
